Date,High,Low,Open,Close,Volume,Adj Close,Signal
30/9/2011,5.300000191,5.070000172,5.230000019,5.079999924,29671100,5.079999924,wait or hold
3/10/2011,5.03000021,4.519999981,5.03000021,4.53000021,39505500,4.53000021,wait or hold
4/10/2011,4.71999979,4.309999943,4.420000076,4.71999979,37500000,4.71999979,wait or hold
5/10/2011,4.900000095,4.519999981,4.650000095,4.829999924,28840200,4.829999924,wait or hold
6/10/2011,4.909999847,4.699999809,4.909999847,4.849999905,19193800,4.849999905,wait or hold
7/10/2011,4.989999771,4.690000057,4.940000057,4.730000019,22123200,4.730000019,wait or hold
10/10/2011,4.96999979,4.75,4.849999905,4.840000153,14709800,4.840000153,wait or hold
11/10/2011,4.929999828,4.78000021,4.860000134,4.860000134,15419700,4.860000134,wait or hold
12/10/2011,5.070000172,4.920000076,4.940000057,4.929999828,19261200,4.929999828,wait or hold
13/10/2011,4.980000019,4.849999905,4.940000057,4.96999979,17307600,4.96999979,wait or hold
14/10/2011,5.070000172,4.849999905,5.039999962,4.920000076,12805400,4.920000076,wait or hold
17/10/2011,4.900000095,4.650000095,4.900000095,4.670000076,16611900,4.670000076,wait or hold
18/10/2011,4.840000153,4.570000172,4.679999828,4.829999924,21338700,4.829999924,wait or hold
19/10/2011,4.920000076,4.690000057,4.900000095,4.730000019,18304000,4.730000019,wait or hold
20/10/2011,4.760000229,4.449999809,4.71999979,4.539999962,25240900,4.539999962,wait or hold
21/10/2011,4.730000019,4.610000134,4.650000095,4.71999979,13915400,4.71999979,wait or hold
24/10/2011,5.059999943,4.739999771,4.739999771,5.059999943,24368900,5.059999943,wait or hold
25/10/2011,5.050000191,4.860000134,5,4.909999847,14842800,4.909999847,wait or hold
26/10/2011,5.130000114,4.869999886,4.989999771,5.099999905,19662200,5.099999905,wait or hold
27/10/2011,5.599999905,5.170000076,5.269999981,5.539999962,41294000,5.539999962,wait or hold
28/10/2011,6.050000191,5.710000038,5.829999924,5.940000057,47582100,5.940000057,wait or hold
10/31/2011,5.960000038,5.800000191,5.840000153,5.829999924,19381300,5.829999924,wait or hold
11/1/2011,5.590000153,5.289999962,5.559999943,5.300000191,45412600,5.300000191,wait or hold
11/2/2011,5.489999771,5.340000153,5.449999809,5.460000038,21246800,5.460000038,wait or hold
11/3/2011,5.769999981,5.300000191,5.53000021,5.730000019,26417100,5.730000019,wait or hold
11/4/2011,5.769999981,5.489999771,5.610000134,5.670000076,17552600,5.670000076,wait or hold
11/7/2011,5.769999981,5.53000021,5.670000076,5.679999828,14564500,5.679999828,wait or hold
11/8/2011,5.78000021,5.639999866,5.71999979,5.75,14000000,5.75,wait or hold
11/9/2011,5.639999866,5.380000114,5.550000191,5.380000114,18518400,5.380000114,wait or hold
11/10/2011,5.71999979,5.340000153,5.489999771,5.659999847,23914400,5.659999847,wait or hold
11/11/2011,6,5.670000076,5.690000057,5.949999809,22806700,5.949999809,wait or hold
11/14/2011,5.989999771,5.760000229,5.929999828,5.789999962,12270200,5.789999962,wait or hold
11/15/2011,5.849999905,5.699999809,5.739999771,5.760000229,13712500,5.760000229,wait or hold
11/16/2011,5.849999905,5.639999866,5.710000038,5.679999828,12713300,5.679999828,wait or hold
11/17/2011,5.739999771,5.400000095,5.710000038,5.440000057,18207600,5.440000057,wait or hold
11/18/2011,5.519999981,5.400000095,5.480000019,5.46999979,12677100,5.46999979,wait or hold
11/21/2011,5.480000019,5.21999979,5.340000153,5.420000076,15305400,5.420000076,wait or hold
11/22/2011,5.460000038,5.289999962,5.369999886,5.300000191,19461400,5.300000191,wait or hold
11/23/2011,5.21999979,5.010000229,5.21999979,5.050000191,18338100,5.050000191,wait or hold
11/25/2011,5.110000134,4.960000038,5.03000021,4.989999771,8669000,4.989999771,wait or hold
11/28/2011,5.349999905,5.199999809,5.239999771,5.300000191,12143000,5.300000191,wait or hold
11/29/2011,5.440000057,5.300000191,5.329999924,5.320000172,10195400,5.320000172,wait or hold
11/30/2011,5.690000057,5.46999979,5.489999771,5.690000057,16152400,5.690000057,wait or hold
12/1/2011,5.739999771,5.539999962,5.610000134,5.699999809,10881400,5.699999809,wait or hold
12/2/2011,5.829999924,5.650000095,5.769999981,5.650000095,7733000,5.650000095,wait or hold
12/5/2011,5.840000153,5.690000057,5.75,5.760000229,11215800,5.760000229,wait or hold
12/6/2011,5.78000021,5.610000134,5.739999771,5.659999847,11406800,5.659999847,wait or hold
12/7/2011,5.739999771,5.53000021,5.599999905,5.71999979,12659400,5.71999979,wait or hold
12/8/2011,5.690000057,5.449999809,5.639999866,5.46999979,16654200,5.46999979,wait or hold
12/9/2011,5.559999943,5.389999866,5.489999771,5.539999962,13352500,5.539999962,wait or hold
12/12/2011,5.389999866,5.21999979,5.380000114,5.300000191,14586200,5.300000191,wait or hold
12/13/2011,5.389999866,5.119999886,5.329999924,5.179999828,22707700,5.179999828,wait or hold
12/14/2011,5.179999828,5.010000229,5.139999866,5.070000172,13350800,5.070000172,wait or hold
12/15/2011,5.170000076,5.010000229,5.139999866,5.039999962,13624900,5.039999962,wait or hold
12/16/2011,5.139999866,5.019999981,5.079999924,5.130000114,11679700,5.130000114,wait or hold
12/19/2011,5.199999809,4.820000172,5.199999809,4.860000134,14173400,4.860000134,wait or hold
12/20/2011,5.199999809,4.949999809,4.960000038,5.190000057,13554100,5.190000057,wait or hold
12/21/2011,5.199999809,4.989999771,5.119999886,5.079999924,11852700,5.079999924,wait or hold
12/22/2011,5.5,5.099999905,5.119999886,5.449999809,16217300,5.449999809,wait or hold
12/23/2011,5.510000229,5.349999905,5.489999771,5.409999847,6666000,5.409999847,wait or hold
12/27/2011,5.480000019,5.340000153,5.400000095,5.380000114,5648100,5.380000114,wait or hold
12/28/2011,5.420000076,5.239999771,5.389999866,5.28000021,5277600,5.28000021,wait or hold
12/29/2011,5.389999866,5.269999981,5.309999943,5.340000153,6145100,5.340000153,wait or hold
12/30/2011,5.449999809,5.28000021,5.340000153,5.400000095,6906000,5.400000095,wait or hold
1/3/2012,5.590000153,5.440000057,5.53000021,5.480000019,12675100,5.480000019,buy
1/4/2012,5.489999771,5.409999847,5.46999979,5.460000038,8034900,5.460000038,buy
1/5/2012,5.570000172,5.349999905,5.449999809,5.460000038,11476900,5.460000038,buy
1/6/2012,5.519999981,5.389999866,5.440000057,5.429999828,12938600,5.429999828,buy
1/9/2012,5.599999905,5.380000114,5.420000076,5.590000153,12585400,5.590000153,buy
1/10/2012,5.75,5.639999866,5.659999847,5.710000038,10129600,5.710000038,buy
1/11/2012,5.840000153,5.679999828,5.679999828,5.809999943,11196300,5.809999943,buy
1/12/2012,5.849999905,5.710000038,5.829999924,5.820000172,11480100,5.820000172,buy
1/13/2012,5.789999962,5.630000114,5.760000229,5.659999847,9670900,5.659999847,buy
1/17/2012,5.840000153,5.710000038,5.769999981,5.730000019,8259900,5.730000019,buy
1/18/2012,6.03000021,5.730000019,5.730000019,5.96999979,19955800,5.96999979,buy
1/19/2012,6.239999771,5.980000019,6.019999981,6.21999979,21731300,6.21999979,wait or hold
1/20/2012,6.489999771,6.179999828,6.21999979,6.420000076,28706300,6.420000076,wait or hold
1/23/2012,6.599999905,6.389999866,6.420000076,6.519999981,21918400,6.519999981,wait or hold
1/24/2012,6.809999943,6.389999866,6.46999979,6.53000021,38790500,6.53000021,wait or hold
1/25/2012,6.78000021,6.230000019,6.28000021,6.730000019,36785000,6.730000019,wait or hold
1/26/2012,6.949999809,6.679999828,6.730000019,6.769999981,25160600,6.769999981,wait or hold
1/27/2012,6.849999905,6.650000095,6.71999979,6.820000172,16442700,6.820000172,wait or hold
1/30/2012,6.78000021,6.610000134,6.730000019,6.739999771,13366600,6.739999771,wait or hold
1/31/2012,6.840000153,6.690000057,6.789999962,6.710000038,17475500,6.710000038,wait or hold
2/1/2012,6.920000076,6.800000191,6.829999924,6.900000095,14672100,6.900000095,wait or hold
2/2/2012,7,6.840000153,6.900000095,6.929999828,15775200,6.929999828,wait or hold
2/3/2012,7.119999886,6.980000019,7.019999981,7.079999924,15318100,7.079999924,wait or hold
2/6/2012,7.050000191,6.900000095,7.019999981,6.920000076,13144800,6.920000076,wait or hold
2/7/2012,7.190000057,6.949999809,6.960000038,7.130000114,18873500,7.130000114,wait or hold
2/8/2012,7.389999866,7.110000134,7.139999866,7.25,15606000,7.25,wait or hold
2/9/2012,7.329999924,7.130000114,7.300000191,7.239999771,13358200,7.239999771,wait or hold
2/10/2012,7.119999886,6.960000038,7.079999924,7.050000191,16473400,7.050000191,wait or hold
2/13/2012,7.369999886,7.170000076,7.239999771,7.289999962,19481700,7.289999962,wait or hold
2/14/2012,7.429999828,7.239999771,7.239999771,7.320000172,18756000,7.320000172,wait or hold
2/15/2012,7.5,7.300000191,7.380000114,7.300000191,15269400,7.300000191,wait or hold
2/16/2012,7.599999905,7.269999981,7.300000191,7.590000153,13140100,7.590000153,wait or hold
2/17/2012,7.679999828,7.420000076,7.659999847,7.420000076,13955100,7.420000076,wait or hold
2/21/2012,7.449999809,7.199999809,7.440000057,7.28000021,15663000,7.28000021,wait or hold
2/22/2012,7.269999981,7,7.239999771,7.139999866,20775200,7.139999866,wait or hold
2/23/2012,7.300000191,7.050000191,7.110000134,7.289999962,16384600,7.289999962,wait or hold
2/24/2012,7.570000172,7.380000114,7.420000076,7.460000038,19280700,7.460000038,wait or hold
2/27/2012,7.590000153,7.269999981,7.400000095,7.46999979,14762600,7.46999979,wait or hold
2/28/2012,7.610000134,7.429999828,7.449999809,7.519999981,10513600,7.519999981,wait or hold
2/29/2012,7.550000191,7.340000153,7.519999981,7.349999905,13941400,7.349999905,wait or hold
3/1/2012,7.699999809,7.420000076,7.46999979,7.510000229,19151900,7.510000229,wait or hold
3/2/2012,7.630000114,7.429999828,7.5,7.460000038,11203300,7.460000038,wait or hold
3/5/2012,7.440000057,7.03000021,7.349999905,7.070000172,25144300,7.070000172,wait or hold
3/6/2012,6.949999809,6.760000229,6.909999847,6.900000095,15020700,6.900000095,wait or hold
3/7/2012,7.230000019,6.920000076,7,7.170000076,18978700,7.170000076,wait or hold
3/8/2012,7.5,7.21999979,7.239999771,7.46999979,21247000,7.46999979,wait or hold
3/9/2012,7.650000095,7.53000021,7.559999943,7.579999924,15093300,7.579999924,wait or hold
